Marital_status,Course,Previous_qualification,Previous_qualification_grade,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status
-0.29482874863473196,0.1848258792059892,-0.3502304870527489,151.0,-0.03601818304912759,1.0249853705151446,-0.07423340151651862,-0.08045561426579004,157.0,0.9075119316119963,-0.10799293622248544,2.791993665506893,Paid,Female,Yes,-0.6939730878554988,-0.15968211351302047,-0.30081305824983723,-0.109105147316254,-0.07156661452170444,0.09483200900511447,11.6,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,0.9972651436182337,-0.14457316681893165,11.0,-0.199440991148615,7.6,2.6,0.32,Dropout
-0.29482874863473196,0.1848258792059892,-0.3502304870527489,115.0,-0.03601818304912759,1.0249853705151446,-0.14994719248114766,-0.12004360642593409,116.4,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,Paid,Female,No,-0.2985576917271264,-0.15968211351302047,-0.30081305824983723,-0.109105147316254,0.16774608588949805,0.4180498886958897,11.375,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,0.23729138465514235,0.518903690034754,13.285714285714286,-0.199440991148615,16.2,0.3,-0.92,Enrolled
-0.29482874863473196,0.1106740158230649,-0.3502304870527489,138.0,-0.03601818304912759,-0.21349564469373608,-0.3013747744104057,-0.3179835672266544,131.0,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,Paid,Female,No,-0.6939730878554988,-0.15968211351302047,-0.30081305824983723,-0.5123475631283743,0.16774608588949805,0.09483200900511447,12.666666666666666,2.695912161572449,-0.2824423108896146,-0.5611610991668988,-0.2693577879869185,-0.14457316681893165,13.0,-0.199440991148615,9.4,-0.8,-3.12,Dropout
-0.29482874863473196,0.14072248333771395,-0.3502304870527489,135.0,-0.03601818304912759,-1.3867934485758335,-0.07423340151651862,-0.08045561426579004,122.1,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,Paid,Female,No,-0.4303628237699172,-0.15968211351302047,-0.30081305824983723,-0.5123475631283743,-0.5501920153441094,0.09483200900511447,12.0,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,-0.522682374307949,0.1871652616079112,12.333333333333334,-0.199440991148615,16.2,0.3,-0.92,Enrolled
-0.29482874863473196,0.31180488709047394,-0.3502304870527489,127.0,-1.061565676592749,-1.2564270259222672,-0.3770885653750347,-0.04086762210564599,118.8,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,Paid,Male,No,-0.562167955812708,-0.15968211351302047,-0.30081305824983723,0.2941372684958662,0.16774608588949805,0.4180498886958897,12.933333333333332,-0.19927303148411477,-0.2824423108896146,0.3497090907851691,-0.2693577879869185,0.518903690034754,13.716666666666669,-0.199440991148615,16.2,0.3,-0.92,Dropout
-0.29482874863473196,0.07093249427143226,3.3696297378279514,150.0,-0.9974689582462727,-1.1260606032687008,-0.2635178789280912,-0.3575715593867984,150.0,-1.101913886932284,-0.10799293622248544,-0.35816700172149124,Paid,Male,No,-0.2985576917271264,-0.15968211351302047,-0.30081305824983723,-0.109105147316254,1.6036222883567128,0.09483200900511447,11.857142857142858,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,2.263888075223386,0.1871652616079112,10.571428571428571,-0.199440991148615,16.2,0.3,-0.92,Dropout
-0.29482874863473196,0.10340422529532721,-0.3502304870527489,125.0,1.4382063389198283,-1.2564270259222672,4.317166474431965,4.4721634841507765,130.0,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,Paid,Male,No,-0.4303628237699172,-0.15968211351302047,0.5465584601820507,-0.109105147316254,-0.31087931493290694,0.4180498886958897,12.833333333333334,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,0.23729138465514235,-0.14457316681893165,13.4,-0.199440991148615,8.9,1.4,3.51,Enrolled
-0.29482874863473196,0.14072248333771395,-0.3502304870527489,143.0,-1.1897591132857017,-1.3867934485758335,-0.2635178789280912,-0.1992195907462222,138.8,-1.101913886932284,-0.10799293622248544,-0.35816700172149124,Not yet,Male,No,-0.6939730878554988,-0.15968211351302047,-0.30081305824983723,-0.5123475631283743,0.16774608588949805,-0.551603750376436,11.333333333333334,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,-0.016033201665888088,-0.8080500236726174,13.5,-0.199440991148615,8.9,1.4,3.51,Dropout
-0.29482874863473196,-0.40838902785740516,-0.3502304870527489,138.0,-0.03601818304912759,-1.3867934485758335,-0.07423340151651862,-0.23880758290636625,134.5,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,Paid,Female,No,-0.562167955812708,-0.15968211351302047,-0.30081305824983723,-0.109105147316254,-0.5501920153441094,0.4180498886958897,12.666666666666666,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.016033201665888088,0.518903690034754,14.375,-0.199440991148615,12.4,0.5,1.79,Enrolled
-0.29482874863473196,0.5497693636984206,-0.3502304870527489,130.0,-1.1256623949392253,0.9598021591883613,-0.3013747744104057,-0.08045561426579004,131.4,-1.101913886932284,-0.10799293622248544,-0.35816700172149124,Paid,Male,No,1.414909024829154,-0.15968211351302047,-0.30081305824983723,-0.5123475631283743,-0.5501920153441094,0.09483200900511447,12.4,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,0.23729138465514235,0.1871652616079112,13.428571428571429,-0.199440991148615,13.9,-0.3,0.79,Enrolled
-0.29482874863473196,-4.276402241315698,-0.3502304870527489,130.0,1.181819465533923,0.9598021591883613,-0.07423340151651862,-0.1992195907462222,102.5,-1.101913886932284,-0.10799293622248544,2.791993665506893,Not yet,Male,No,1.8103244209575264,-0.15968211351302047,-0.30081305824983723,0.2941372684958662,-0.31087931493290694,-1.5212573894487618,0.0,-0.19927303148411477,-0.2824423108896146,0.3497090907851691,-0.2693577879869185,-1.1397884520994601,10.0,-0.199440991148615,8.9,1.4,3.51,Graduate
-0.29482874863473196,0.12715220768593696,0.5307890398926801,133.1,0.9254325921480175,0.9598021591883613,-0.41494546085734924,-0.4367475437070865,128.8,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,Paid,Male,No,2.6011552132142715,-0.15968211351302047,-0.30081305824983723,-0.5123475631283743,-1.9860682178113243,-1.5212573894487618,0.0,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,-2.0426298922341317,-1.471526880526303,0.0,-0.199440991148615,7.6,2.6,0.32,Graduate
-0.29482874863473196,0.14072248333771395,-0.3502304870527489,140.0,1.1177227471874465,0.9598021591883613,-0.18780408796346215,-0.1992195907462222,122.9,-1.101913886932284,-0.10799293622248544,-0.35816700172149124,Paid,Female,No,4.182816797727761,-0.15968211351302047,-0.30081305824983723,-0.5123475631283743,0.4070587863007005,-1.1980395097579866,10.0,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,-0.016033201665888088,-0.8080500236726174,12.0,2.4541738805550626,16.2,0.3,-0.92,Graduate
4.658294228428764,0.5497693636984206,-0.3502304870527489,120.0,-0.03601818304912759,-0.21349564469373608,-0.07423340151651862,-0.3179835672266544,113.9,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,Paid,Female,No,2.073934685043108,-0.15968211351302047,-0.30081305824983723,-0.5123475631283743,-0.07156661452170444,0.09483200900511447,11.0,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,-0.7760069606289794,0.1871652616079112,11.6,-0.199440991148615,7.6,2.6,0.32,Enrolled
-0.29482874863473196,0.1324833874062779,3.3696297378279514,120.0,-0.9974689582462727,-1.191243814595484,-0.3013747744104057,-0.1992195907462222,120.0,-1.101913886932284,-0.10799293622248544,2.791993665506893,Not yet,Female,No,-0.4303628237699172,6.262442160865185,0.5465584601820507,-0.109105147316254,1.124996887534308,-0.551603750376436,11.666666666666666,-0.19927303148411477,0.2388446241857525,-0.10572600419086485,0.7439405572972032,-0.4763115952457745,12.0,-0.199440991148615,12.4,0.5,1.79,Graduate
-0.29482874863473196,0.44411507469529965,-0.3502304870527489,126.0,-1.061565676592749,-1.2564270259222672,-0.3392316698927202,-0.3575715593867984,121.1,-1.101913886932284,-0.10799293622248544,2.791993665506893,Paid,Female,No,-0.6939730878554988,-0.15968211351302047,-0.30081305824983723,-0.109105147316254,-0.5501920153441094,-0.22838587068566077,12.75,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,-0.7760069606289794,-1.471526880526303,0.0,-0.199440991148615,12.7,3.7,-1.7,Graduate
-0.29482874863473196,0.14072248333771395,-0.3502304870527489,133.0,-1.061565676592749,-0.21349564469373608,-0.3392316698927202,-0.15963159858607814,120.4,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,Paid,Female,No,-0.16675255968433558,-0.15968211351302047,-0.30081305824983723,-0.5123475631283743,-0.7895047157553119,0.09483200900511447,14.8,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,-0.7760069606289794,0.1871652616079112,15.8,-0.199440991148615,8.9,1.4,3.51,Enrolled
-0.29482874863473196,0.31180488709047394,-0.3502304870527489,103.0,-1.1897591132857017,-1.2564270259222672,-0.3392316698927202,-0.3575715593867984,100.6,0.9075119316119963,9.259864903939782,-0.35816700172149124,Paid,Female,No,-0.16675255968433558,-0.15968211351302047,-0.30081305824983723,0.2941372684958662,0.16774608588949805,0.09483200900511447,13.928,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,0.23729138465514235,0.8506421184615969,14.342857142857142,-0.199440991148615,11.1,0.6,2.02,Enrolled
-0.29482874863473196,0.44411507469529965,-0.3502304870527489,120.0,-1.1897591132857017,1.0249853705151446,-0.22566098344577668,-0.23880758290636625,121.4,-1.101913886932284,-0.10799293622248544,-0.35816700172149124,Not yet,Female,No,-0.4303628237699172,-0.15968211351302047,-0.30081305824983723,-0.109105147316254,-0.31087931493290694,-0.22838587068566077,13.0,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.2693577879869185,0.1871652616079112,13.8,-0.199440991148615,12.4,0.5,1.79,Graduate
-0.29482874863473196,0.5497693636984206,-0.3502304870527489,133.1,1.1177227471874465,0.9598021591883613,-0.07423340151651862,-0.08045561426579004,109.7,-1.101913886932284,-0.10799293622248544,-0.35816700172149124,Paid,Female,No,0.7558833646152,-0.15968211351302047,-0.30081305824983723,-0.5123475631283743,-1.9860682178113243,-1.5212573894487618,0.0,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,-2.0426298922341317,-1.471526880526303,0.0,-0.199440991148615,16.2,0.3,-0.92,Graduate
-0.29482874863473196,0.5497693636984206,-0.3502304870527489,154.0,1.181819465533923,1.0249853705151446,-0.2635178789280912,-0.23880758290636625,134.1,-1.101913886932284,-0.10799293622248544,-0.35816700172149124,Paid,Female,No,0.09685770440124603,-0.15968211351302047,-0.30081305824983723,-0.5123475631283743,0.16774608588949805,-0.8748216300672113,11.5,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,0.7439405572972032,-0.4763115952457745,14.333333333333334,1.1273664447032237,7.6,2.6,0.32,Dropout
-0.29482874863473196,0.1848258792059892,-0.3502304870527489,130.0,-0.03601818304912759,-0.21349564469373608,-0.07423340151651862,-0.08045561426579004,127.6,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,Paid,Female,No,-0.6939730878554988,-0.15968211351302047,-0.30081305824983723,-0.109105147316254,-0.5501920153441094,0.4180498886958897,11.666666666666666,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.016033201665888088,0.1871652616079112,13.2,-0.199440991148615,11.1,0.6,2.02,Enrolled
-0.29482874863473196,0.31180488709047394,-0.3502304870527489,132.0,1.1177227471874465,-0.21349564469373608,-0.14994719248114766,-0.15963159858607814,132.4,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,Paid,Female,Yes,-0.16675255968433558,-0.15968211351302047,-0.30081305824983723,0.2941372684958662,-0.07156661452170444,0.4180498886958897,13.516666666666666,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,0.23729138465514235,0.8506421184615969,13.771428571428572,-0.199440991148615,11.1,0.6,2.02,Enrolled
-0.29482874863473196,-0.40838902785740516,3.3696297378279514,130.0,-1.1897591132857017,-0.21349564469373608,-0.07423340151651862,-0.08045561426579004,133.4,-1.101913886932284,-0.10799293622248544,-0.35816700172149124,Paid,Female,Yes,-0.2985576917271264,-0.15968211351302047,0.9702442193979948,-0.109105147316254,-0.5501920153441094,0.4180498886958897,11.5,-0.19927303148411477,0.7601315592611196,-0.10572600419086485,-0.2693577879869185,0.518903690034754,13.285714285714286,-0.199440991148615,12.4,0.5,1.79,Enrolled
-0.29482874863473196,0.1848258792059892,-0.3502304870527489,139.0,1.1177227471874465,1.0249853705151446,-0.07423340151651862,-0.08045561426579004,126.1,-1.101913886932284,-0.10799293622248544,-0.35816700172149124,Paid,Female,Yes,-0.562167955812708,-0.15968211351302047,-0.30081305824983723,-0.109105147316254,-0.31087931493290694,0.09483200900511447,12.333333333333334,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.2693577879869185,0.518903690034754,12.833333333333334,-0.199440991148615,12.7,3.7,-1.7,Enrolled
-0.29482874863473196,0.19258032243557605,-0.3502304870527489,130.0,-0.03601818304912759,1.0249853705151446,-0.07423340151651862,-0.15963159858607814,113.5,-1.101913886932284,-0.10799293622248544,-0.35816700172149124,Paid,Female,Yes,0.09685770440124603,-0.15968211351302047,-0.30081305824983723,-0.109105147316254,-0.5501920153441094,0.4180498886958897,13.666666666666666,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.522682374307949,0.518903690034754,14.166666666666666,-0.199440991148615,12.4,0.5,1.79,Enrolled
